date,spring_baseline,spring_strict_home_office_continue_testing,spring_strict_home_office_reduce_testing,spring_normal_home_office_reduce_testing
2021-03-30,1.0325296095116456,1.0325296095116456,1.0325296095116456,1.0325296095116456
2021-03-31,1.0273203826815465,1.0273203826815465,1.0273203826815465,1.0273203826815465
2021-04-01,1.0285795586063107,1.0285795586063107,1.0285795586063107,1.0285795586063107
2021-04-02,1.026877586208982,1.026877586208982,1.026877586208982,1.026877586208982
2021-04-03,1.0228533661412857,1.0228533661412857,1.0228533661412857,1.0228533661412857
2021-04-04,1.0159062397852718,1.0159062397852718,1.0159062397852718,1.0159062397852718
2021-04-05,1.013714693227434,1.013714693227434,1.013714693227434,1.013714693227434
2021-04-06,1.0132903277702785,1.0132580061877043,1.013230673249287,1.0140957225405096
2021-04-07,1.0132024707903704,1.0130721837952434,1.012643687995928,1.0145381480723732
2021-04-08,1.0142863739756298,1.0129410931492033,1.0131099817994644,1.0147613278231125
2021-04-09,1.0093107250941067,1.0082112121673183,1.0082246014033533,1.0117902571096937
2021-04-10,1.006003806596215,1.0039198381382826,1.0047508515370445,1.009549847374539
2021-04-11,0.9992834973883478,0.9962488950731361,0.9992382962951016,1.0049222874460333
2021-04-12,0.9939060851093362,0.9903517217770761,0.9953736062523181,1.0022928515587366
2021-04-13,0.9885964268065731,0.9848222009613588,0.9914392798962808,0.9999901587036174
2021-04-14,0.9811489292557057,0.9758895163114107,0.9837721647531641,0.9939308053731786
2021-04-15,0.9768326006715041,0.9665454354248035,0.9782608496352265,0.9922063875886933
2021-04-16,0.9672460382257245,0.9540447179164534,0.9702287364332662,0.9854837466226201
2021-04-17,0.95614933935342,0.9427597485763153,0.9605026573152886,0.9760535605457614
2021-04-18,0.944365089029934,0.9297050867620322,0.9491362247978637,0.9637962790316592
2021-04-19,0.9336658403813564,0.9191995254798089,0.9414626505658751,0.9558854433302372
2021-04-20,0.9236819066875199,0.9085281721413093,0.9327673337788056,0.9479402265844744
2021-04-21,0.9148227041050591,0.8973583815709107,0.9207574935152852,0.939677224210851
2021-04-22,0.9065549720092461,0.8885950374983637,0.9150350962316864,0.9359684961383558
2021-04-23,0.8937514325729081,0.8803559559183073,0.9046913829271069,0.923998544438494
2021-04-24,0.883743158794515,0.8737502373277195,0.8975834667856791,0.9164085343788979
2021-04-25,0.8730144749280291,0.8624903530709049,0.888600739231881,0.9066285978019859
2021-04-26,0.8622488502669052,0.8524802681829982,0.8794084610407825,0.8987818524105465
2021-04-27,0.856437837015959,0.8424585759806638,0.8680740864703189,0.8914801975719204
2021-04-28,0.8518775162108811,0.8363325827136798,0.8628504396465319,0.8864397452672307
2021-04-29,0.8451474704212483,0.8279362088217116,0.8593008120660055,0.8816593186841499
2021-04-30,0.8378244090624625,0.8204019927105726,0.8506648240609097,0.8700495084551851
2021-05-01,0.8325818481613911,0.8087818661159633,0.845769134104849,0.8626347590109068
2021-05-02,0.8230324861671617,0.7997521611064646,0.8359438440638058,0.8533976212859408
2021-05-03,0.8188351005710317,0.7903095635242438,0.8282551762838594,0.8499883362544859
2021-05-04,0.8130725958212304,0.7842494812448899,0.8208805334267175,0.8431665668807712
2021-05-05,0.807328493856353,0.7808124553630532,0.8178407960559484,0.837510777251563
2021-05-06,0.8015027245276052,0.7753432714135468,0.8105328196457764,0.8317469057901643
2021-05-07,0.7963769092536269,0.7714177665420718,0.8023293718739708,0.8217036402121893
2021-05-08,0.7902537906091981,0.7666821880346667,0.7982707343949235,0.8172461590037505
2021-05-09,0.7794576718060336,0.7635866684287217,0.7912300529854523,0.8103841788777121
2021-05-10,0.7760558880749369,0.7574554278250006,0.7850408251406923,0.8067179619652718
2021-05-11,0.7708490751917603,0.7532576446374285,0.7816512061566337,0.7984111174851954
2021-05-12,0.7683030669367297,0.750509942093941,0.7794599041529345,0.7952217046274122
2021-05-13,0.7633890801945629,0.7460404296653466,0.7760031937624935,0.7908021223332197
2021-05-14,0.7565485371219799,0.7402544420436896,0.7726078059673448,0.7832359993654222
2021-05-15,0.7521158749965806,0.7334535814315972,0.7705890458159663,0.7793041139073844
2021-05-16,0.7465288100776998,0.7255668213128544,0.764848192339608,0.772968297639482
2021-05-17,0.7455806304625278,0.7210967398072737,0.7623929163182644,0.7710391791070748
2021-05-18,0.7432405711639272,0.7182218827124787,0.760033141399789,0.7644642747836204
2021-05-19,0.7386511405352902,0.7165711137661126,0.7552766714288733,0.7602627679444898
2021-05-20,0.7340527772424682,0.7111389004997661,0.7538001788912663,0.7592279119481101
2021-05-21,0.7322701368918606,0.710412706345082,0.7512481750366293,0.7547065482159334
2021-05-22,0.7330550986475612,0.7093108717011205,0.747235599491314,0.7527939513169453
2021-05-23,0.7235907703010913,0.7059180001852216,0.7456355192181487,0.7508264556556093
2021-05-24,0.7200940313229945,0.7052691973766645,0.7424264241553972,0.7472613314169302
2021-05-25,0.7142289827155579,0.7047112734949973,0.7370661515548057,0.7426877672210255
2021-05-26,0.7113997706507731,0.7029143125377911,0.7340705187502489,0.7410991844163257
2021-05-27,0.7115053688392698,0.7063752066413556,0.7335739843482472,0.7430092903430074
2021-05-28,0.7080322503509517,0.7047037167356781,0.7319652419814732,0.7376725859644647
2021-05-29,0.6999417839340509,0.6994011089704575,0.727627010841114,0.7345787023361708
2021-05-30,0.6933120249482644,0.693203681887364,0.7224184513824607,0.7302882524328375
2021-05-31,0.6912604517017812,0.6956294738003093,0.7178204059125631,0.7268318014295498
