date,spring_baseline,spring_no_effects,spring_without_rapid_tests_without_seasonality,spring_without_rapid_tests_and_no_vaccinations,spring_without_vaccinations_without_seasonality
2021-04-11,0.8958194764312847,0.9004983552894542,0.8954595288742164,0.8983292784867176,0.9100451835428306
2021-04-12,0.9014072579369102,0.9067790783666976,0.9018056311649071,0.9046754170414468,0.9155621059980253
2021-04-13,0.9074280312950218,0.9125487241216073,0.9076563373854137,0.9107023523992949,0.9207574570902237
2021-04-14,0.912395333090218,0.9179998228196402,0.9131410707326856,0.915724217384519,0.9263146510835112
2021-04-15,0.9173566491777196,0.9229961164738407,0.9185688118579748,0.9205190747488089,0.9307823591513149
2021-04-16,0.922104446604596,0.9278027430483855,0.9233058384925826,0.9253364460100156,0.9349090587604094
2021-04-17,0.9261121942800011,0.9319465749431878,0.9278238862128193,0.9297234248060127,0.9388913480149774
2021-04-18,0.9304580623492813,0.9359954096923154,0.9319429214635946,0.9339101129772999,0.9428826052254962
2021-04-19,0.9346175599209289,0.9400339498219928,0.9360655020343976,0.9379573980722464,0.9466746737156253
2021-04-20,0.9380495643077136,0.9436270964072184,0.9398435929140347,0.9414548997682225,0.9503274813313698
2021-04-21,0.9421510714057527,0.9472109617923202,0.9437190147790157,0.9452777174473125,0.9531960689950857
2021-04-22,0.9458716861135628,0.9504368904789027,0.9469537673485581,0.9488280662863395,0.9561706529678509
2021-04-23,0.9493170101392463,0.9535839742592653,0.9501925567488524,0.952096994186539,0.9590032300330705
2021-04-24,0.9525126386519691,0.9562483513740144,0.9531786627493191,0.9544918136990403,0.9616435733944997
2021-04-25,0.9554006436041327,0.9588913489421372,0.9559389131415704,0.9571065289101683,0.9639439677358318
2021-04-26,0.9581004807593642,0.9615299122011833,0.9586065030962085,0.9595643618597043,0.9659946854216562
2021-04-27,0.9611750950477467,0.9639875369304118,0.9612662898341157,0.9618402357965479,0.9681560117778737
2021-04-28,0.96307663380218,0.9663018615810014,0.9633434529406152,0.9642820292247226,0.9703953966504661
2021-04-29,0.9651542388323548,0.9685816469714986,0.9657828429680488,0.9662924524368265,0.9725790284624075
2021-04-30,0.9668556372542406,0.9705473837015616,0.9679012250399632,0.9685164248206128,0.9743139183775209
2021-05-01,0.9686749451170671,0.9725583235260336,0.9698501161776841,0.9704378674439061,0.9757388735093613
